,Year,Parcel,Transect,Code,Cover,Duplicate
2477,2020,LNP018,10,DISP,3,NA
2478,2020,LNP018,10,LETR5,14,NA
2479,2020,LNP018,10,JUARL,1,NA
2480,2020,LNP018,12,SPAI,4,NA
2481,2020,LNP018,12,DISP,12,NA
2482,2020,LNP018,12,SUMO,3,NA
2483,2020,LNP019,2,DISP,1,NA
2484,2020,LNP019,2,GLLE3,3,NA
2485,2020,LNP019,2,ATTO,19,NA
2486,2020,LNP019,2,JUARL,2,NA
2487,2020,LNP019,2,SAVE4,12,NA
2488,2020,LNP019,2,SUMO,5,NA
2489,2020,LNP019,2,LETR5,2,NA
2490,2020,LNP019,4,ERNA10,1,NA
2491,2020,LNP019,4,DISP,2,NA
2492,2020,LNP019,4,GLLE3,11,NA
2493,2020,LNP019,4,ATTO,15,NA
2494,2020,LNP019,4,ARTR2,2,NA
2495,2020,LNP019,4,SPAI,2,NA
2496,2020,LNP019,4,JUARL,1,NA
2497,2020,LNP019,4,SAVE4,3,NA
2498,2020,LNP019,4,SUMO,1,NA
2499,2020,LNP019,4,ROWOU,9,NA
2500,2020,LNP019,6,SAEX,4,NA
2501,2020,LNP019,6,ERNA10,5,NA
2502,2020,LNP019,6,DISP,12,NA
2503,2020,LNP019,6,GLLE3,1,NA
2504,2020,LNP019,6,ATTO,9,NA
2505,2020,LNP019,6,ARTR2,8,NA
2506,2020,LNP019,6,SPAI,1,NA
2507,2020,LNP019,6,POFR2,3,NA
2508,2020,LNP019,8,ATCO,1,NA
2509,2020,LNP019,8,SUMO,7,NA
2510,2020,LNP019,8,SAVE4,4,NA
2511,2020,LNP019,8,ERNA10,4,NA
2512,2020,LNP019,8,ATTO,1,NA
2513,2020,LNP019,8,DISP,1,NA
2514,2020,LNP019,10,ERNA10,8,NA
2515,2020,LNP019,10,ATTO,14,NA
2516,2020,LNP019,10,DISP,11,NA
2517,2020,LNP019,10,SPAI,3,NA
2518,2020,LNP019,10,GLLE3,2,NA
2519,2020,LNP019,10,JUARL,1,NA
2520,2020,LNP019,12,SAVE4,2,NA
2521,2020,LNP019,12,ERNA10,5,NA
2522,2020,LNP019,12,ATTO,6,NA
2523,2020,LNP019,12,DISP,5,NA
2524,2020,LNP019,12,ARTR2,2,NA
2525,2020,LNP019,14,ERNA10,15,NA
2526,2020,LNP019,14,ATTO,1,NA
2527,2020,LNP019,14,DISP,12,NA
2528,2020,LNP019,14,SPAI,2,NA
2529,2020,LNP019,14,GLLE3,5,NA
2530,2020,LNP019,14,JUARL,7,NA
2531,2020,LNP019,14,ARTR2,1,NA
2532,2020,LNP019,14,ANCA10,1,NA
2533,2020,LNP019,14,SAEX,5,NA
2534,2020,LNP019,14,LETR5,2,NA
2535,2020,LNP019,14,CAREX,5,NA
2536,2020,LNP019,14,CORA5,1,NA
2537,2020,LNP045,2,ATTO,18,NA
2538,2020,LNP045,2,GLLE3,5,NA
2539,2020,LNP045,2,ERNA10,5,NA
2540,2020,LNP045,2,SAEX,5,NA
2541,2020,LNP045,4,ATTO,24,NA
2542,2020,LNP045,4,GLLE3,7,NA
2543,2020,LNP045,4,SAVE4,14,NA
2544,2020,LNP045,4,SUMO,1,NA
2545,2020,LNP045,6,ATTO,26,NA
2546,2020,LNP045,6,ERNA10,7,NA
2547,2020,LNP045,6,SUMO,5,NA
2548,2020,LNP045,6,SPAI,1,NA
2549,2020,LNP050,2,ATTO,30,NA
2550,2020,LNP050,2,SPAI,1,NA
2551,2020,LNP050,2,SUMO,2,NA
2552,2020,LNP050,2,GLLE3,2,NA
2553,2020,LNP050,4,ATTO,30,NA
2554,2020,LNP050,4,SPAI,1,NA
2555,2020,LNP050,4,SUMO,1,NA
2556,2020,LNP050,4,ERNA10,5,NA
2557,2020,LNP050,6,ATTO,48,NA
2558,2020,LNP050,6,GLLE3,2,NA
2559,2020,LNP050,6,DISP,2,NA
2560,2020,LNP050,6,JUARL,2,NA
2561,2020,LNP050,8,ATTO,37,NA
2562,2020,LNP050,8,SPAI,3,NA
2563,2020,LNP050,10,ATTO,33,NA
2564,2020,LNP050,12,ATTO,26,NA
2565,2020,LNP050,12,SAVE4,16,NA
2566,2020,LNP050,12,GLLE3,4,NA
2567,2020,LNP050,14,ATTO,23,NA
2568,2020,LNP050,14,SPAI,3,NA
2569,2020,LNP050,16,ATTO,34,NA
2570,2020,LNP050,18,SPAI,26,NA
2571,2020,LNP050,18,ATTO,6,NA
2572,2020,LNP050,18,DISP,6,NA
2573,2020,LNP050,18,JUARL,2,NA
2574,2020,LNP050,18,CAREX,23,NA
2575,2020,LNP050,18,FORB,1,NA
2576,2020,LNP095,2,SPAI,1,NA
2577,2020,LNP095,2,ERNA10,2,NA
2578,2020,LNP095,2,DISP,6,NA
2579,2020,LNP095,2,SAVE4,5,NA
2580,2020,LNP095,2,JUARL,2,NA
2581,2020,LNP095,4,SPAI,2,NA
2582,2020,LNP095,4,LECI4,1,NA
2583,2020,LNP095,4,ERNA10,10,NA
2584,2020,LNP095,4,DISP,1,NA
2585,2020,LNP095,6,DISP,5,NA
2586,2020,LNP095,6,MACA17,1,NA
2587,2020,LNP095,6,SAVE4,4,NA
2588,2020,LNP095,8,SPAI,8,NA
2589,2020,LNP095,8,LECI4,1,NA
2590,2020,LNP095,8,ERNA10,6,NA
2591,2020,LNP095,8,JUARL,1,NA
2592,2020,LNP095,8,SAEX,1,NA
2593,2020,LNP095,8,FRCA12,7,NA
2594,2020,LNP095,8,MEOF2,9,NA
2595,2020,LNP095,10,SPAI,7,NA
2596,2020,LNP095,10,LECI4,1,NA
2597,2020,LNP095,10,ERNA10,4,NA
2598,2020,LNP095,10,DISP,7,NA
2599,2020,LNP095,10,SAVE4,3,NA
2600,2020,LNP095,10,JUARL,2,NA
2601,2020,LNP095,10,MACA17,1,NA
2602,2020,LNP095,12,SPAI,9,NA
2603,2020,LNP095,12,LECI4,2,NA
2604,2020,LNP095,12,ERNA10,1,NA
2605,2020,LNP095,12,DISP,1,NA
2606,2020,LNP095,12,SAVE4,2,NA
2607,2020,LNP095,12,JUARL,2,NA
2608,2020,LNP095,12,SAEX,1,NA
2609,2020,LNP095,12,ARTR2,5,NA
2610,2020,LNP095,14,SPAI,2,NA
2611,2020,LNP095,14,ERNA10,1,NA
2612,2020,LNP095,14,DISP,2,NA
2613,2020,LNP095,14,JUARL,1,NA
2614,2020,LNP095,14,MACA17,1,NA
2615,2020,LNP095,14,ATPO,2,NA
2616,2020,LNP095,14,ASTRA,2,NA
2617,2020,LNP095,16,ERNA10,2,NA
2618,2020,LNP095,16,JUARL,1,NA
2619,2020,LNP095,16,SPAI,9,NA
2620,2020,LNP095,16,SAVE4,10,NA
2621,2020,LNP095,16,CIMO,1,NA
2622,2020,LNP095,16,DISP,7,NA
2623,2020,LNP095,18,ERNA10,7,NA
2624,2020,LNP095,18,JUARL,4,NA
2625,2020,LNP095,18,SPAI,9,NA
2626,2020,LNP095,18,DISP,7,NA
2627,2020,LNP095,18,HEAN3,1,NA
2628,2020,LNP095,18,JUME4,1,NA
2629,2020,LNP095,18,ROPS,13,NA
2630,2020,LNP095,18,ANCA10,1,NA
2631,2020,MAN006,2,SPAI,19,NA
2632,2020,MAN006,2,ATTO,2,NA
2633,2020,MAN006,2,ATCO,2,NA
2634,2020,MAN006,4,SPAI,3,NA
2635,2020,MAN006,4,ATTO,16,NA
2636,2020,MAN006,4,ERRE3,3,NA
2637,2020,MAN006,6,SPAI,15,NA
2638,2020,MAN006,6,ATTO,2,NA
2639,2020,MAN006,6,DISP,13,NA
2640,2020,MAN006,6,ATPH,1,NA
2641,2020,MAN006,8,SPAI,17,NA
2642,2020,MAN006,8,ATTO,7,NA
2643,2020,MAN006,8,ERNA10,12,NA
2644,2020,MAN006,10,SPAI,12,NA
2645,2020,MAN006,10,ATTO,3,NA
2646,2020,MAN006,12,SPAI,21,NA
2647,2020,MAN006,12,ATTO,3,NA
2648,2020,MAN006,12,DISP,3,NA
2649,2020,MAN006,12,SUMO,7,NA
2650,2020,MAN006,12,SAVE4,2,NA
2651,2020,MAN007,2,ATTO,50,NA
2652,2020,MAN007,2,ROWOU,7,NA
2653,2020,MAN007,4,SPAI,5,NA
2654,2020,MAN007,4,ATTO,13,NA
2655,2020,MAN007,4,GLLE3,1,NA
2656,2020,MAN007,4,SALA3,5,NA
2657,2020,MAN007,4,SAEX,4,NA
2658,2020,MAN007,4,ATCA2,6,NA
2659,2020,MAN007,6,SPAI,31,NA
2660,2020,MAN007,6,ATTO,6,NA
2661,2020,MAN007,6,ERNA10,26,NA
2662,2020,MAN007,6,GLLE3,3,NA
2663,2020,MAN007,6,DISP,1,NA
2664,2020,MAN007,8,ATTO,3,NA
2665,2020,MAN007,8,ERMA2,2,NA
2666,2020,MAN007,8,ERNA10,9,NA
2667,2020,MAN007,10,ATTO,25,NA
2668,2020,MAN007,10,SATR12,1,NA
2669,2020,MAN007,12,ATTO,14,NA
2670,2020,MAN007,12,SATR12,1,NA
2671,2020,MAN007,12,ERMA2,3,NA
2672,2020,MAN007,12,SPAI,1,NA
2673,2020,MAN007,14,ATTO,13,NA
2674,2020,MAN007,14,SUMO,5,NA
2675,2020,MAN007,14,SAVE4,8,NA
2676,2020,MAN007,14,DISP,6,NA
2677,2020,MAN007,14,LETR5,2,NA
2678,2020,MAN007,14,ERNA10,6,NA
2679,2020,MAN007,14,SPAI,3,NA
2680,2020,MAN007,16,SAVE4,11,NA
2681,2020,MAN007,16,SPAI,15,NA
2682,2020,MAN007,16,ATCO,1,NA
2683,2020,MAN007,16,SUMO,1,NA
2684,2020,MAN007,16,STEPH,1,NA
2685,2020,MAN007,18,SAVE4,7,NA
2686,2020,MAN007,18,SPAI,4,NA
2687,2020,MAN007,18,ATCO,4,NA
2688,2020,MAN007,18,SUMO,12,NA
2689,2020,MAN007,18,DISP,1,NA
2690,2020,MAN007,18,ERNA10,2,NA
2691,2020,MAN007,18,ATTO,2,NA
2692,2020,MAN007,20,ATTO,15,NA
2693,2020,MAN007,20,ARTR2,5,NA
2694,2020,MAN007,22,SAVE4,21,NA
2695,2020,MAN007,22,SUMO,13,NA
2696,2020,MAN007,22,ATTO,3,NA
2697,2020,MAN007,22,SPAI,1,NA
2698,2020,MAN014,2,ERNA10,6,NA
2699,2020,MAN014,2,DISP,1,NA
2700,2020,MAN014,2,ATTO,7,NA
2701,2020,MAN014,2,CRYPT,1,NA
2702,2020,MAN014,4,ERNA10,12,NA
2703,2020,MAN014,4,SPAI,1,NA
2704,2020,MAN014,4,ATTO,8,NA
2705,2020,MAN014,6,ERNA10,4,NA
2706,2020,MAN014,6,DISP,23,NA
2707,2020,MAN014,6,ERDE2,2,NA
2708,2020,MAN014,6,SPAI,3,NA
2709,2020,MAN014,6,ATTO,6,NA
2710,2020,MAN034,2,SPAI,7,NA
2711,2020,MAN034,2,DISP,7,NA
2712,2020,MAN034,2,SAVE4,1,NA
2713,2020,MAN034,2,SUMO,6,NA
2714,2020,MAN034,2,ATTO,1,NA
2715,2020,MAN034,2,ERNA10,1,NA
2716,2020,MAN034,4,SPAI,2,NA
2717,2020,MAN034,4,DISP,1,NA
2718,2020,MAN034,4,SAVE4,10,NA
2719,2020,MAN034,4,ATPO,1,NA
2720,2020,MAN034,4,SUMO,5,NA
2721,2020,MAN034,4,ATTO,2,NA
2722,2020,MAN034,6,SPAI,12,NA
2723,2020,MAN034,6,DISP,7,NA
2724,2020,MAN034,6,SAVE4,5,NA
2725,2020,MAN034,6,ATPO,1,NA
2726,2020,MAN037,2,ATTO,18,NA
2727,2020,MAN037,2,SUMO,4,NA
2728,2020,MAN037,2,SATR12,4,NA
2729,2020,MAN037,4,ATTO,16,NA
2730,2020,MAN037,4,GLLE3,4,NA
2731,2020,MAN037,4,ERNA10,9,NA
2732,2020,MAN037,4,DISP,11,NA
2733,2020,MAN037,4,LETR5,2,NA
2734,2020,MAN037,4,SPAI,1,NA
2735,2020,MAN037,4,ASFA,1,NA
2736,2020,MAN037,4,MALE3,2,NA
2737,2020,MAN037,4,JUARL,1,NA
2738,2020,MAN037,6,ATTO,19,NA
2739,2020,MAN037,6,ROWOU,3,NA
2740,2020,MAN037,6,GLLE3,11,NA
2741,2020,MAN037,6,SAVE4,3,NA
2742,2020,MAN037,6,SUMO,6,NA
2743,2020,MAN037,8,DISP,1,NA
2744,2020,MAN037,8,ERNA10,13,NA
2745,2020,MAN037,8,ATTO,22,NA
2746,2020,MAN037,8,GLLE3,8,NA
2747,2020,MAN037,8,SPAI,2,NA
2748,2020,MAN037,10,DISP,3,NA
2749,2020,MAN037,10,ATSE2,2,NA
2750,2020,MAN037,10,ATTO,11,NA
2751,2020,MAN037,12,ARTR2,15,NA
2752,2020,MAN037,12,SATR12,3,NA
2753,2020,MAN037,12,ERRE3,3,NA
2754,2020,MAN037,12,ATPR,4,NA
2755,2020,MAN037,12,ERNA10,2,NA
2756,2020,MAN037,14,ARTR2,34,NA
2757,2020,MAN037,14,DISP,2,NA
2758,2020,MAN042,2,SAEX,59,NA
2759,2020,MAN042,2,ATCA2,1,NA
2760,2020,MAN042,2,FOPU2,12,NA
2761,2020,MAN042,4,ARTR2,1,NA
2762,2020,MAN042,4,ATPO,37,NA
2763,2020,MAN042,6,ATSE2,4,NA
2764,2020,MAN042,6,SATR12,2,NA
2765,2020,MAN042,6,SAEX,14,NA
2766,2020,MAN042,6,ATTO,9,NA
2767,2020,MAN042,6,GLLE3,9,NA
2768,2020,MAN042,6,SPAI,2,NA
2769,2020,MAN042,8,ATCA2,6,NA
2770,2020,MAN042,8,GLLE3,9,NA
2771,2020,MAN042,8,FOPU2,23,NA
2772,2020,MAN042,8,ERNA10,2,NA
2773,2020,MAN042,8,SPAI,2,NA
2774,2020,MAN042,10,FOPU2,7,NA
2775,2020,MAN042,10,ERNA10,5,NA
2776,2020,MAN042,10,ATTO,18,NA
2777,2020,MAN042,10,DISP,3,NA
2778,2020,MAN042,10,SAEX,1,NA
2779,2020,MAN042,12,GLLE3,4,NA
2780,2020,MAN042,12,ATTO,46,NA
2781,2020,MAN042,12,ARTR2,1,NA
2782,2020,MAN042,14,ARTR2,4,NA
2783,2020,MAN042,14,ATTO,22,NA
2784,2020,MAN042,14,ATPO,13,NA
2785,2020,MAN042,16,ARTR2,4,NA
2786,2020,MAN042,16,TARA,1,NA
2787,2020,MAN042,16,SPAI,10,NA
2788,2020,MAN042,16,SATR12,1,NA
2789,2020,MAN042,16,ERNA10,9,NA
2790,2020,MAN060,2,CAREX,35,NA
2791,2020,MAN060,2,ANCA10,46,NA
2792,2020,MAN060,2,DISP,1,NA
2793,2020,MAN060,2,JUARL,4,NA
2794,2020,MAN060,2,SPAI,6,NA
2795,2020,MAN060,2,HEAN3,1,NA
2796,2020,MAN060,4,ANCA10,29,NA
2797,2020,MAN060,4,DISP,33,NA
2798,2020,MAN060,4,NIOC2,4,NA
2799,2020,MAN060,4,ERNA10,4,NA
2800,2020,MAN060,4,ARTR2,2,NA
2801,2020,MAN060,4,ATTO,1,NA
2802,2020,PLC007,2,ERNA10,3,NA
2803,2020,PLC007,2,ATTO,26,NA
2804,2020,PLC007,4,ERNA10,5,NA
2805,2020,PLC007,4,ATCA2,1,NA
2806,2020,PLC007,4,ATTO,10,NA
2807,2020,PLC007,6,ERNA10,7,NA
2808,2020,PLC007,8,ATTO,16,NA
2809,2020,PLC007,8,ERNA10,7,NA
2810,2020,PLC007,8,GLLE3,10,NA
2811,2020,PLC007,10,ATTO,18,NA
2812,2020,PLC007,10,GLLE3,2,NA
2813,2020,PLC007,12,ATTO,12,NA
2814,2020,PLC007,12,GLLE3,1,NA
2815,2020,PLC007,14,ATTO,52,NA
2816,2020,PLC007,14,ERNA10,1,NA
2817,2020,PLC007,16,ATTO,21,NA
2818,2020,PLC007,18,ATTO,14,NA
2819,2020,PLC007,18,ERNA10,1,NA
2820,2020,PLC024,2,SPAI,5,NA
2821,2020,PLC024,2,DISP,21,NA
2822,2020,PLC024,2,ERNA10,27,NA
2823,2020,PLC024,2,ATTO,11,NA
2824,2020,PLC024,4,DISP,7,NA
2825,2020,PLC024,4,ERNA10,13,NA
2826,2020,PLC024,4,ATTO,22,NA
2827,2020,PLC024,4,LETR5,1,NA
2828,2020,PLC024,6,SPAI,58,NA
2829,2020,PLC024,6,ERNA10,2,NA
2830,2020,PLC024,8,DISP,39,NA
2831,2020,PLC024,8,SPAI,3,NA
2832,2020,PLC028,2,ATTO,1,NA
2833,2020,PLC028,2,SAEX,5,NA
2834,2020,PLC028,2,ERNA10,1,NA
2835,2020,PLC028,2,HECU3,24,NA
2836,2020,PLC028,4,ATTO,42,NA
2837,2020,PLC028,4,SAEX,6,NA
2838,2020,PLC028,4,ERNA10,2,NA
2839,2020,PLC028,6,ATTO,2,NA
2840,2020,PLC028,6,SAEX,10,NA
2841,2020,PLC028,6,HECU3,25,NA
2842,2020,PLC028,8,DISP,33,NA
2843,2020,PLC028,8,ERNA10,6,NA
2844,2020,PLC028,8,ATTO,24,NA
2845,2020,PLC028,8,HECU3,3,NA
2846,2020,PLC028,8,SPAI,1,NA
2847,2020,PLC028,10,DISP,28,NA
2848,2020,PLC028,10,GLLE3,1,NA
2849,2020,PLC028,10,ERNA10,19,NA
2850,2020,PLC028,10,ATTO,28,NA
2851,2020,PLC028,10,HECU3,1,NA
2852,2020,PLC028,12,DISP,2,NA
2853,2020,PLC028,12,ERNA10,2,NA
2854,2020,PLC028,12,ATTO,6,NA
2855,2020,PLC028,12,SPAI,7,NA
2856,2020,PLC028,14,DISP,1,NA
2857,2020,PLC028,14,ERNA10,14,NA
2858,2020,PLC028,14,ATTO,21,NA
2859,2020,PLC028,14,SPAI,24,NA
2860,2020,PLC028,16,ATTO,22,NA
2861,2020,PLC028,16,SPAI,1,NA
2862,2020,PLC028,16,DISP,8,NA
2863,2020,PLC028,18,ERNA10,15,NA
2864,2020,PLC056,2,ERNA10,9,NA
2865,2020,PLC056,2,ATTO,1,NA
2866,2020,PLC056,2,DISP,2,NA
2867,2020,PLC056,4,ERNA10,11,NA
2868,2020,PLC056,4,ATTO,1,NA
2869,2020,PLC056,4,DISP,2,NA
2870,2020,PLC056,4,SPAI,2,NA
2871,2020,PLC056,4,LECI4,2,NA
2872,2020,PLC056,6,ERNA10,4,NA
2873,2020,PLC056,6,ATTO,21,NA
2874,2020,PLC056,8,ATTO,2,NA
2875,2020,PLC056,10,ATTO,1,NA
2876,2020,PLC056,10,SAVE4,1,NA
2877,2020,PLC056,10,ARTR2,13,NA
2878,2020,PLC056,10,ERNA10,5,NA
2879,2020,PLC056,10,SPAI,1,NA
2880,2020,PLC056,10,DISP,1,NA
2881,2020,PLC056,12,ATTO,5,NA
2882,2020,PLC056,12,SPAI,3,NA
2883,2020,PLC056,12,DISP,3,NA
2884,2020,PLC056,14,ATTO,3,NA
2885,2020,PLC056,14,ARTR2,7,NA
2886,2020,PLC056,14,SPAI,1,NA
2887,2020,PLC059,2,ATTO,8,NA
2888,2020,PLC059,2,ATCO,4,NA
2889,2020,PLC059,4,ATTO,5,NA
2890,2020,PLC059,4,SPAI,1,NA
2891,2020,PLC059,6,ATTO,7,NA
2892,2020,PLC059,6,DISP,24,NA
2893,2020,PLC059,6,LETR5,2,NA
2894,2020,PLC059,6,ERNA10,3,NA
2895,2020,PLC059,6,GLLE3,6,NA
2896,2020,PLC059,8,ATTO,2,NA
2897,2020,PLC059,8,ERNA10,5,NA
2898,2020,PLC059,8,DISP,11,NA
2899,2020,PLC059,8,SAVE4,4,NA
2900,2020,PLC059,8,SPAI,2,NA
2901,2020,PLC059,8,JUARL,1,NA
2902,2020,PLC059,10,ATTO,9,NA
2903,2020,PLC059,10,DISP,1,NA
2904,2020,PLC059,10,ATCO,4,NA
2905,2020,PLC059,10,SPAI,5,NA
2906,2020,PLC059,12,ATTO,1,NA
2907,2020,PLC059,12,SAVE4,15,NA
2908,2020,PLC059,12,ATCO,1,NA
2909,2020,PLC059,14,ATTO,3,NA
2910,2020,PLC059,14,ERNA10,6,NA
2911,2020,PLC059,14,DISP,9,NA
2912,2020,PLC059,14,ARTR2,3,NA
2913,2020,PLC059,16,ATTO,5,NA
2914,2020,PLC059,16,DISP,1,NA
2915,2020,PLC059,16,ERNA10,7,NA
2916,2020,PLC070,2,ATTO,20,NA
2917,2020,PLC070,2,SPAI,1,NA
2918,2020,PLC070,2,LACO13,1,NA
2919,2020,PLC070,4,ATTO,9,NA
2920,2020,PLC070,4,SAVE4,9,NA
2921,2020,PLC070,6,ATTO,11,NA
2922,2020,PLC070,6,SPAI,10,NA
2923,2020,PLC070,6,GLLE3,14,NA
2924,2020,PLC070,6,LETR5,9,NA
2925,2020,PLC070,6,ERNA10,4,NA
2926,2020,PLC070,6,SAVE4,1,NA
2927,2020,PLC070,6,DISP,1,NA
2928,2020,PLC070,8,SPAI,2,NA
2929,2020,PLC070,8,HECU3,10,NA
2930,2020,PLC070,8,ATTO,3,NA
2931,2020,PLC070,8,ERNA10,2,NA
2932,2020,PLC070,8,SAVE4,14,NA
2933,2020,PLC070,8,DISP,1,NA
2934,2020,PLC070,8,LACO13,11,NA
2935,2020,PLC070,10,SPAI,1,NA
2936,2020,PLC070,10,HECU3,1,NA
2937,2020,PLC070,10,ATTO,22,NA
2938,2020,PLC070,10,ERNA10,5,NA
2939,2020,PLC070,10,SAVE4,3,NA
2940,2020,PLC070,12,SPAI,2,NA
2941,2020,PLC070,12,HECU3,4,NA
2942,2020,PLC070,12,ATTO,13,NA
2943,2020,PLC070,12,ERNA10,2,NA
2944,2020,PLC072,2,ERNA10,10,NA
2945,2020,PLC072,2,ATTO,5,NA
2946,2020,PLC072,2,ARTR2,14,NA
2947,2020,PLC072,4,ERNA10,5,NA
2948,2020,PLC072,4,ATTO,22,NA
2949,2020,PLC072,6,ERNA10,13,NA
2950,2020,PLC072,6,ATTO,14,NA
2951,2020,PLC072,8,ERNA10,18,NA
2952,2020,PLC072,10,ERNA10,17,NA
2953,2020,PLC072,10,ATTO,9,NA
2954,2020,PLC072,12,SAVE4,7,NA
2955,2020,PLC072,12,ERNA10,4,NA
2956,2020,PLC072,12,ARTR2,3,NA
2957,2020,PLC072,12,ATTO,13,NA
2958,2020,PLC088,2,DISP,26,NA
2959,2020,PLC088,2,ERNA10,18,NA
2960,2020,PLC088,2,ATTO,11,NA
2961,2020,PLC088,2,JUARL,2,NA
2962,2020,PLC088,4,DISP,16,NA
2963,2020,PLC088,4,ERNA10,30,NA
2964,2020,PLC088,4,ATTO,2,NA
2965,2020,PLC088,4,SPAI,2,NA
2966,2020,PLC088,6,DISP,4,NA
2967,2020,PLC088,6,ERNA10,9,NA
2968,2020,PLC088,6,SPAI,17,NA
2969,2020,PLC088,6,PSPO,1,NA
2970,2020,PLC088,8,SPAI,6,NA
2971,2020,PLC088,8,DISP,31,NA
2972,2020,PLC088,8,ERNA10,18,NA
2973,2020,PLC088,8,JUARL,3,NA
2974,2020,PLC088,8,CYDA,6,NA
2975,2020,PLC088,10,SPAI,6,NA
2976,2020,PLC088,10,DISP,45,NA
2977,2020,PLC088,10,ERNA10,16,NA
2978,2020,PLC088,10,JUARL,2,NA
2979,2020,PLC088,10,ASFA,1,NA
2980,2020,PLC088,12,SPAI,2,NA
2981,2020,PLC088,12,DISP,51,NA
2982,2020,PLC088,12,ERNA10,6,NA
2983,2020,PLC088,12,JUARL,5,NA
2984,2020,PLC088,12,CAREX,10,NA
2985,2020,PLC088,12,LOCO6,4,NA
2986,2020,PLC088,14,DISP,41,NA
2987,2020,PLC088,14,ERNA10,1,NA
2988,2020,PLC088,14,JUARL,3,NA
2989,2020,PLC088,16,ERNA10,3,NA
2990,2020,PLC088,16,DISP,43,NA
2991,2020,PLC088,16,SPAI,5,NA
2992,2020,PLC092,2,ARTR2,16,NA
2993,2020,PLC092,2,ERNA10,3,NA
2994,2020,PLC092,2,DISP,1,NA
2995,2020,PLC092,2,SPAI,1,NA
2996,2020,PLC092,4,ARTR2,1,NA
2997,2020,PLC092,4,ERNA10,13,NA
2998,2020,PLC092,4,STEPH,3,NA
2999,2020,PLC092,4,TEAX,3,NA
3000,2020,PLC092,6,ERNA10,17,NA
3001,2020,PLC092,6,DISP,1,NA
3002,2020,PLC092,6,SPAI,2,NA
3003,2020,PLC092,6,ATTO,1,NA
3004,2020,PLC092,6,EPNE,3,NA
3005,2020,PLC092,6,ATCA2,1,NA
3006,2020,PLC092,8,ERNA10,15,NA
3007,2020,PLC092,8,EPNE,3,NA
3008,2020,PLC092,8,TEAX,1,NA
3009,2020,PLC092,8,ARTR2,3,NA
3010,2020,PLC092,10,ERNA10,23,NA
3011,2020,PLC092,10,ATTO,2,NA
3012,2020,PLC092,10,DISP,2,NA
3013,2020,PLC092,10,SPAI,1,NA
3014,2020,PLC092,10,SATR12,2,NA
3015,2020,PLC092,12,ERNA10,14,NA
3016,2020,PLC092,12,EPNE,4,NA
3017,2020,PLC092,12,SATR12,2,NA
3018,2020,PLC092,12,STEPH,1,NA
3019,2020,PLC092,14,ERNA10,22,NA
3020,2020,PLC092,14,EPNE,4,NA
3021,2020,PLC092,14,DISP,1,NA
3022,2020,PLC092,14,SPAI,1,NA
3023,2020,PLC092,14,SATR12,2,NA
3024,2020,PLC092,14,STEPH,1,NA
3025,2020,PLC097,2,SPAI,2,NA
3026,2020,PLC097,2,SAVE4,1,NA
3027,2020,PLC097,2,ERNA10,12,NA
3028,2020,PLC097,4,SPAI,11,NA
3029,2020,PLC097,4,ERNA10,4,NA
3030,2020,PLC097,4,DISP,32,NA
3031,2020,PLC097,6,JUARL,15,NA
3032,2020,PLC097,6,CAREX,7,NA
3033,2020,PLC097,6,LETR5,20,NA
3034,2020,PLC097,6,LOCO6,8,NA
3035,2020,PLC097,6,ELEOC,16,NA
3036,2020,PLC097,6,SPAI,7,NA
3037,2020,PLC106,2,ERNA10,5,NA
3038,2020,PLC106,2,SPAI,6,NA
3039,2020,PLC106,2,DISP,2,NA
3040,2020,PLC106,2,ARTR2,7,NA
3041,2020,PLC106,4,ERNA10,7,NA
3042,2020,PLC106,4,SPAI,11,NA
3043,2020,PLC106,4,ARTR2,3,NA
3044,2020,PLC106,6,ERNA10,11,NA
3045,2020,PLC106,6,ATTO,11,NA
3046,2020,PLC106,6,SPAI,8,NA
3047,2020,PLC106,6,ATCA2,2,NA
3048,2020,PLC106,6,ARTR2,1,NA
3049,2020,PLC107,2,ATTO,22,NA
3050,2020,PLC107,2,SPAI,2,NA
3051,2020,PLC107,2,DISP,1,NA
3052,2020,PLC107,4,ERNA10,9,NA
3053,2020,PLC107,4,ATTO,1,NA
3054,2020,PLC107,4,SPAI,4,NA
3055,2020,PLC107,4,DISP,1,NA
3056,2020,PLC107,4,SAVE4,8,NA
3057,2020,PLC121,2,SPAI,49,NA
3058,2020,PLC121,2,ATTO,8,NA
3059,2020,PLC121,2,DISP,5,NA
3060,2020,PLC121,2,ERNA10,1,NA
3061,2020,PLC121,2,GLLE3,1,NA
3062,2020,PLC121,2,SUMO,1,NA
3063,2020,PLC121,4,SPAI,26,NA
3064,2020,PLC121,4,SAVE4,5,NA
3065,2020,PLC121,4,DISP,14,NA
3066,2020,PLC121,4,ERNA10,5,NA
3067,2020,PLC121,4,GLLE3,4,NA
3068,2020,PLC121,4,HEAN3,1,NA
3069,2020,PLC121,4,HOJU,5,NA
3070,2020,PLC121,4,JUNCU,1,NA
3071,2020,PLC121,4,LOCO6,3,NA
3072,2020,PLC121,4,LETR5,1,NA
3073,2020,PLC121,6,STEPH,3,NA
3074,2020,PLC121,6,LECI4,4,NA
3075,2020,PLC121,6,SPAI,22,NA
3076,2020,PLC121,6,SAVE4,3,NA
3077,2020,PLC121,6,DISP,9,NA
